species,a10,a11,a12,a5,a6,a7,a8,a9,b10,b11,b12,b1,b2,b3,b4,b5,b6,b7,b8,b9,c10,c11,c12,c1,c2,c3,c4,c5,c6,c7,c9,d10,d11,d12,d1
sunxiuqinia_elliptica,11,2,51,23,0,1,26,0,10,0,0,43,0,35,1,0,12,79,125,25,0,98,0,175,17,0,2,7,9,7,0,1,15,10,0
sutterella_parvirubra,0,2,11,365,2,0,4,0,14,1,0,794,43,103,63,0,0,2825,11,1881,0,1,1,1269,4,8,19,176,20,1909,6,21,557,185,1918
symbiobacterium_thermophilum,82,41,24,84,0,7,41,1,20,21,0,24,31,32,15,0,6,13,79,27,2,3,3,130,0,57,143,36,96,256,2,171,8,36,7
synechococcus_elongatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syntrophaceticus_schinkii,8,11,14,9,0,3,23,0,19,1,0,1,0,2,1,0,1,35,2,4,0,0,0,15,0,1,20,6,10,12,1,64,1,1,1
syntrophobacter_fumaroxidans,9,8,14,15,0,1,24,1,7,1,0,3,1,6,2,0,1,8,36,31,2,1,3,10,2,1,5,5,55,2,1,110,2,9,3
syntrophobotulus_glycolicus,5,38,24,57,0,29,12,0,37,2,1,21,2,20,7,0,2,149,7,15,0,6,0,56,0,9,69,17,27,19,0,342,55,36,5
syntrophomonas_palmitatica,2,3,12,70,0,0,0,1,0,0,0,3,0,1,0,0,1,5,44,12,0,0,0,13,0,2,19,7,2,2,0,48,0,1,3
syntrophomonas_wolfei,55,3,8,118,0,3,24,0,3,3,1,2,0,10,34,0,3,35,6,3,1,4,0,112,0,1,5,11,3,2,3,14,2,5,2
syntrophomonas_zehnderi,2,8,15,34,0,27,13,0,5,3,0,7,0,8,18,0,1,6,9,17,0,1,1,6,0,1,16,10,13,7,1,82,16,4,1
syntrophorhabdus_aromaticivorans,0,24,33,1,1,12,1,8,2,39,0,1,1,2,2,0,1,28,1,9,8,0,0,5,1,0,6,2,2,2,1,4,0,2,1
syntrophothermus_lipocalidus,4,6,0,7,0,0,3,0,4,3,0,1,0,13,0,0,0,0,3,0,0,0,0,1,0,0,8,1,3,0,0,61,0,0,1
syntrophus_aciditrophicus,4,1,0,5,0,0,0,3,1,1,0,0,1,2,0,3,3,1,6,1,0,0,0,9,0,4,5,1,2,1,0,16,0,2,1
tamlana_agarivorans,0,0,0,1,0,1,14,0,0,0,0,9,0,0,1,0,8,44,39,0,0,28,0,5,0,0,1,0,0,0,0,0,1,3,0
tamlana_nanhaiensis,0,21,0,0,0,0,1,0,3,0,0,0,0,5,0,0,1,2,1,0,0,1,0,1,13,0,0,0,0,0,1,0,0,1,2
tangfeifania_diversioriginum,14,1,58,3,0,0,27,2,8,1,0,9,0,6,18,0,5,97,127,22,0,31,0,62,2,3,6,4,22,7,1,0,4,5,3
tannerella_forsythia,77,497,125,67,1,2,101,0,81,12,1,97,0,322,237,0,55,363,436,280,1,177,1,513,0,233,93,194,338,41,292,168,353,207,225
tanticharoenia_sakaeratensis,0,1,2,11,0,0,4,0,1,1,0,2,1,1,1,0,2,0,3,2,0,0,0,4,0,0,9,5,6,2,0,2,2,1,3
tardiphaga_robiniae,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,2,1,0,3,2,0,0,45,0,2,2,1,3,5,1,3,0,0,2
tateyamaria_omphalii,0,1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,7,3,1,0,0,0,1,1,0,0,0,0,2,1,0,6,0,0,0
tatlockia_micdadei,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tatumella_citrea,8,2,1,7,23,4,0,42,2,13,0,5,46,18,0,17,1,16,0,7,6,9,5,8,55,0,32,0,1,7,80,3,1,1,2
tatumella_saanichensis,0,0,10,2,41,6,1,20,3,0,0,3,40,1,1,17,2,4,1,0,6,5,132,0,46,3,4,0,1,7,27,0,0,0,0
taylorella_asinigenitalis,0,0,1,5,0,0,0,0,0,1,0,0,0,5,0,0,2,14,0,9,0,1,0,11,0,0,0,2,0,3,1,0,1,0,1
taylorella_equigenitalis,0,0,0,68,7,4,3,6,0,1,0,3,8,48,0,3,0,78,9,0,10,17,8,3,13,4,0,0,2,14,7,0,1,3,0
tenacibaculum_dicentrarchi,2,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,1,1,0,0,0,0,3,1,0,0,1,2,0,0,1,0
tenacibaculum_holothuriorum,0,292,6,8,0,5,15,0,0,0,0,32,0,2,209,0,0,22,30,2,1,45,0,35,0,0,0,172,358,4,0,33,336,164,132
tenacibaculum_soleae,0,0,16,1,0,0,8,0,0,1,0,0,0,1,0,0,0,7,3,0,0,1,0,0,1,0,2,0,4,0,1,3,1,1,7
tepidanaerobacter_acetatoxydans,24,32,12,7,1,26,15,0,6,4,0,1,22,28,3,0,0,11,12,2,9,2,0,48,0,0,15,7,9,4,8,155,8,9,5
tepidibacillus_decaturensis,0,7,2,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0
tepidicaulis_marinus,7,26,130,14,0,1,20,0,74,0,0,8,0,4,3,0,1,35,29,14,0,0,0,62,0,4,18,4,62,23,0,42,0,11,2
tepidimicrobium_xylanilyticum,15,12,36,30,0,38,20,0,26,6,0,2,0,6,6,10,0,34,9,2,1,1,0,9,4,3,33,7,8,4,1,23,4,15,5
tepidimonas_fonticaldi,4,13,4,1,2,3,10,6,1,0,62,4,2,0,11,2,0,3,2,0,2,0,1,44,2,17,3,2,3,5,6,7,1,0,1
tepidimonas_taiwanensis,1,3,5,2,0,0,1,0,1,0,14,3,24,3,1,0,1,4,3,2,2,0,1,4,0,6,4,2,12,2,2,34,1,1,4
tepidiphilus_thermophilus,9,2,1,3,22,3,15,16,0,2,8,1,26,4,13,13,2,8,2,6,14,3,23,16,22,2,2,1,2,1,18,5,8,2,36
teredinibacter_turnerae,0,8,0,0,3,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,1,0
terracidiphilus_gabretensis,0,3,1,13,0,1,9,0,2,0,0,0,0,2,2,0,19,12,5,1,0,0,0,7,0,0,31,1,10,6,0,22,0,1,0
terribacillus_aidingensis,1,7,2,11,0,0,0,0,3,0,0,0,0,0,1,0,0,4,1,4,0,0,1,2,0,0,0,1,1,1,1,0,0,0,1
terribacillus_halophilus,0,0,3,2,0,50,12,0,0,2,0,0,11,4,0,0,3,4,2,0,0,2,0,3,0,1,5,8,9,2,0,0,7,2,0
terriglobus_roseus,1,9,2,9,0,6,5,0,0,0,0,1,8,5,28,0,1,4,9,5,4,0,0,43,0,2,47,1,4,4,0,36,0,3,4
terriglobus_saanensis,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,3,0,0,0,0,1,1,0,1,2,1,2,0,5,0,0,0
terrimicrobium_sacchariphilum,13,3,1,24,0,1,18,0,1,1,0,8,4,8,0,0,1,5,17,9,0,1,0,12,0,0,35,5,5,2,2,38,1,1,3
tersicoccus_phoenicis,0,0,2,1,0,2,5,0,0,1,19,3,1,4,0,0,1,4,1,4,0,2,0,6,0,2,9,4,10,5,3,6,0,4,1
tessaracoccus_flavescens,5,2,1,7,0,2,0,0,0,4,1,4,5,1,281,0,1,1,6,0,0,1,0,55,0,6,12,9,4,1,2,20,3,2,0
tessaracoccus_flavus,0,0,1,3,0,1,9,0,3,0,1,1,0,1,1,0,2,1,0,0,0,0,0,3,0,0,9,0,5,7,0,10,2,1,1
tessaracoccus_lapidicaptus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tessaracoccus_massiliensis,4,2,1,9,0,1,0,2,6,1,2,0,0,0,0,0,15,3,6,0,0,0,0,40,0,4,8,1,6,2,1,100,1,0,1
tessaracoccus_oleiagri,9,4,3,4,1,6,2,0,2,1,0,0,2,1,238,0,2,2,5,0,0,0,0,20,0,4,0,3,9,4,0,12,1,0,0
tetragenococcus_halophilus,10,30,13,59,1,28,1,177,4,4,0,3,1,23,3,0,7,28,28,9,0,0,0,15,0,1,5,7,3,1,4,106,4,2,4
tetragenococcus_muriaticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tetrasphaera_jenkinsii,1,1,2,3,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,6,0,0,3,1,1,0,1,8,0,2,1
thalassobaculum_salexigens,0,0,0,0,0,0,1,0,5,0,0,2,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0
thalassobius_maritimus,2,0,0,2,0,10,1,0,0,2,0,3,0,7,1,0,15,1,0,1,18,0,0,17,0,4,6,1,2,0,0,2,1,3,1
thalassobius_mediterraneus,2,0,7,5,4,8,3,1,0,0,0,3,2,1,1,0,1,1,3,2,0,3,0,2,2,5,5,5,1,2,2,4,0,2,1
thalassolituus_oleivorans,1,1,2,2,5,2,4,89,0,0,0,4,1,9,0,1,0,0,4,1,1,1,2,2,6,1,6,2,1,1,11,9,0,0,0
thalassomonas_actiniarum,13,12,13,2,2,0,32,1,41,0,0,1,1,0,32,2,2,2,0,3,1,3,1,3,2,0,2,4,7,13,3,2,1,1,2
thalassospira_alkalitolerans,1,0,1,0,1,0,0,0,10,2,0,2,0,2,1,1,45,4,4,0,0,0,0,1,1,0,1,1,2,2,1,0,0,2,1
thalassospira_australica,0,2,1,0,1,1,0,0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,1,0,1
thalassospira_mesophila,2,3,0,4,0,2,0,0,4,0,0,32,0,11,1,0,29,2,1,1,1,0,0,12,3,0,4,14,3,7,0,3,0,0,1
thalassospira_profundimaris,0,0,0,1,14,0,0,9,3,0,0,5,8,2,1,7,1,1,0,0,11,1,10,4,40,1,0,0,0,3,7,2,0,0,0
thalassospira_xiamenensis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
thalassotalea_agarivorans,0,5,0,1,3,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,36,0,0,1,1,10,0,0,0,0
thalassotalea_crassostreae,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,4,0,1,1,1,0,0,0,1,8,2,0,1,0
thauera_chlorobenzoica,1,4,13,0,0,0,5,0,0,1,2,0,1,8,1,0,0,13,9,6,0,0,0,5,0,0,8,1,22,2,0,0,0,6,0
thauera_humireducens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,1,0,0,1,1,0,1,0,0,0,0
thaumasiovibrio_occultus,0,0,1,2,9,1,0,7,0,0,0,1,6,1,0,1,0,0,8,0,8,1,1,0,13,4,1,2,0,0,8,0,0,1,0
thaumasiovibrio_subtropicus,4,0,2,1,8,0,1,6,0,0,0,0,14,7,0,6,0,1,12,0,11,1,8,38,13,5,1,0,76,1,12,1,1,3,1
thermacetogenium_phaeum,5,8,8,10,0,13,3,0,2,0,0,3,14,2,8,0,0,0,8,8,0,0,2,1,0,0,9,5,13,1,0,234,1,2,4
thermaerobacter_marianensis,19,18,10,39,0,4,8,0,5,8,0,10,37,10,15,0,4,4,39,10,3,3,2,153,1,6,71,12,39,24,1,265,8,9,5
thermanaeromonas_toyohensis,1,1,1,4,1,0,4,0,0,0,0,2,0,0,2,0,0,0,9,1,0,0,0,1,0,0,1,1,3,1,0,24,0,0,0
thermanaerothrix_daxensis,4,0,2,4,0,1,2,0,1,1,0,1,0,0,2,1,0,0,8,0,0,0,0,2,1,0,13,0,10,3,0,3,0,0,0
thermanaerovibrio_acidaminovorans,3,8,0,17,0,1,0,0,0,0,0,2,33,1,1,0,1,0,4,4,0,1,0,10,0,3,18,0,6,1,0,143,0,0,1
thermanaerovibrio_velox,1,5,1,8,0,0,1,0,3,1,0,2,0,1,0,0,0,0,1,3,0,0,0,5,0,0,29,0,0,0,0,47,0,0,0
thermithiobacillus_tepidarius,2,12,5,4,0,1,7,0,6,1,0,3,2,8,3,1,4,15,24,8,0,0,1,12,1,0,9,10,17,5,1,62,3,4,3
thermoactinomyces_daqus,13,36,48,10,0,7,7,0,49,5,1,3,0,12,3,0,4,23,10,7,11,2,1,17,0,2,7,6,16,6,1,11,6,15,4
thermoactinospora_rubra,5,3,2,6,0,0,4,0,0,0,0,3,0,1,2,0,0,3,5,1,0,0,0,3,0,3,9,2,3,38,0,30,2,0,1
thermoanaerobacter_italicus,3,10,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,0,1,0,3,1,0,0,0,0,1,1
thermoanaerobacterium_thermosaccharolyticum,6,75,6,22,0,27,13,0,4,1,0,4,4,76,11,0,2,7,7,4,3,0,1,44,1,1,10,1,5,1,2,106,18,30,3
thermoanaerobacterium_xylanolyticum,1,8,8,6,2,2,6,164,2,0,0,1,3,9,0,0,1,14,9,1,1,0,2,52,1,0,4,1,1,2,0,4,1,4,2
thermoanaerobacter_kivui,92,2,2,132,0,0,2,0,0,0,0,0,0,6,1,0,0,16,4,0,0,0,0,10,0,0,0,1,0,0,0,4,0,1,0
thermoanaerobacter_uzonensis,0,0,1,13,0,0,1,0,0,1,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thermoanaerobacter_wiegelii,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
thermoanaerobaculum_aquaticum,2,0,7,7,0,0,5,0,1,0,0,4,1,1,6,0,2,25,3,5,0,0,0,10,0,1,3,1,2,2,0,29,1,0,0
thermobacillus_composti,11,18,71,64,0,37,18,0,11,8,0,14,87,60,9,0,41,43,32,8,4,1,0,60,0,7,96,14,81,11,0,83,4,14,2
thermobaculum_terrenum,2,3,0,2,0,0,0,0,0,0,1,0,3,1,1,6,0,0,1,5,0,0,0,0,0,4,0,0,0,0,0,29,0,0,0
thermobifida_fusca,0,3,0,5,0,5,0,0,0,0,1,0,0,1,1,0,1,0,0,2,0,0,0,10,0,1,1,1,1,3,0,10,1,1,5
thermobifida_halotolerans,0,0,1,2,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,0,0,1,0,2,4,2,3,8,1,10,1,0,0
thermobispora_bispora,1,3,0,0,0,1,2,0,1,8,1,3,2,1,0,2,8,0,1,0,0,0,1,3,0,33,3,1,1,2,0,2,0,0,0
thermocrinis_albus,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,4,0,1,0,0,0,0,0,0,3,7,0,0,0,1,0,0,0
thermocrinis_minervae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thermocrinis_ruber,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,0,0
thermodesulfatator_atlanticus,0,0,0,1,1,0,0,1,0,3,0,0,1,0,0,0,0,3,0,0,4,0,2,0,2,0,1,0,0,0,3,0,0,0,0
thermodesulfatator_autotrophicus,0,0,1,4,38,4,0,37,0,1,0,2,34,1,0,21,0,1,0,1,56,6,12,0,55,3,7,1,0,0,44,11,2,0,1
thermodesulfatator_indicus,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
thermodesulfobacterium_commune,0,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,1,0,0,2,0,1
thermodesulfobacterium_geofontis,1,0,10,4,0,2,3,2,0,0,0,0,0,11,0,0,0,15,14,3,3,0,0,7,2,0,2,4,0,0,0,3,2,4,4
thermodesulfobium_narugense,0,4,1,2,3,0,0,0,1,0,0,0,4,4,0,0,0,3,3,3,2,0,0,5,5,1,12,4,34,1,3,1,1,4,0
thermodesulfovibrio_thiophilus,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,4,1,0
thermodesulfovibrio_yellowstonii,6,0,0,10,0,0,0,0,1,0,0,2,0,2,20,4,0,7,2,0,0,0,0,30,0,0,3,14,34,1,0,0,32,5,14
thermoflexibacter_ruber,0,1,15,2,0,0,3,0,0,3,0,3,0,7,2,0,4,13,5,0,0,0,0,15,0,0,2,3,1,0,1,0,0,1,1
thermoflexus_hugenholtzii,4,1,2,12,0,0,7,0,1,2,1,2,22,0,3,0,1,0,12,3,0,1,0,3,1,4,21,4,11,14,0,9,1,1,1
thermogemmatispora_carboxidivorans,2,1,3,2,0,3,4,0,0,1,0,3,0,1,22,0,0,1,3,1,0,0,0,18,0,0,2,0,3,12,0,36,2,5,0
thermogemmatispora_onikobensis,11,0,1,1,0,2,0,0,0,0,1,5,0,0,0,0,15,1,4,1,0,0,1,4,0,0,8,0,1,2,0,2,0,0,0
thermomicrobium_roseum,2,9,1,25,0,0,4,0,2,1,0,1,0,0,2,0,0,0,1,0,0,0,0,3,0,0,5,0,1,2,0,17,0,1,0
thermomonospora_curvata,2,0,3,1,0,1,1,0,4,1,0,0,9,0,1,0,1,2,2,1,0,0,1,38,1,1,1,1,3,5,0,25,0,0,0
thermophagus_xiamenensis,15,2,153,96,0,0,15,1,22,0,0,14,0,3,22,0,13,254,146,29,0,7,0,415,1,0,19,13,16,535,0,5,7,16,15
thermorudis_peleae,10,8,6,2,0,1,0,0,22,0,0,1,0,0,1,1,1,0,3,1,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0
thermosediminibacter_oceani,1,4,0,2,0,0,4,0,5,2,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3,1,1,0,0,78,0,0,0
thermosinus_carboxydivorans,30,71,51,21,5,0,7,5,47,1,0,2,5,9,6,2,3,18,13,9,11,1,5,33,6,1,10,5,15,5,7,8,1,2,4
thermosipho_affectus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thermosipho_africanus,0,10,3,3,0,0,7,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,3,0,0,2,1,1,0,0,9,0,2,0
thermosipho_melanesiensis,1,7,5,1,1,34,9,0,0,1,0,0,0,15,0,0,1,2,2,1,3,0,0,21,0,0,0,0,0,0,1,3,0,1,1
thermosulfidibacter_takaii,1,0,0,0,2,1,5,3,1,3,0,0,1,18,2,0,2,3,8,21,2,2,0,1,5,1,1,6,2,1,1,0,1,1,0
thermosulfurimonas_dismutans,0,0,0,1,3,1,0,0,0,0,0,6,1,0,0,1,0,0,1,0,1,0,2,19,3,0,0,0,3,1,1,0,1,0,0
thermosynechococcus_elongatus,0,2,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thermotalea_metallivorans,12,62,11,17,0,21,9,0,3,1,0,9,0,3,3,0,0,6,17,13,12,1,2,45,0,3,29,1,8,14,9,245,0,4,2
thermotoga_caldifontis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0
thermotoga_maritima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thermotoga_neapolitana,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thermotoga_profunda,0,2,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,141,0,0,1,0,0,0,0,8,0,1,0
thermovenabulum_gondwanense,1,19,32,9,0,64,5,0,27,12,0,0,0,5,1,0,0,59,11,9,0,0,0,9,0,3,2,1,4,3,9,9,9,5,1
thermovibrio_ammonificans,2,2,0,2,0,0,11,0,0,1,0,5,6,0,1,0,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,42,0,1,0
thermovirga_lienii,0,2,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2,4,0,0,0,0,5,0,0,0,1,6,2,0,0,0,3,0
thermus_amyloliquefaciens,0,1,1,2,0,0,1,0,0,1,1,1,1,0,1,0,0,2,3,0,0,0,0,1,0,0,1,0,0,0,0,73,0,0,0
thermus_aquaticus,2,0,1,6,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0,2,1,1,2,1,0,0
thermus_arciformis,0,1,0,2,0,0,2,0,2,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,4,0,0,4,0,0,2,0,0,1
thermus_brockianus,3,6,0,5,0,0,1,0,1,0,2,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,14,0,0,6,0,61,0,0,0
thermus_caliditerrae,0,3,0,4,0,0,0,0,1,0,2,0,2,0,1,0,0,0,1,2,0,2,0,2,0,0,9,0,3,0,0,4,0,1,2
thermus_islandicus,1,2,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,6,0,0,2,0,4,0,0,10,0,0,0
thermus_oshimai,0,0,2,8,0,0,7,0,1,0,0,2,0,2,1,0,0,1,1,3,0,1,0,6,0,6,21,1,0,1,0,106,1,1,0
thermus_scotoductus,0,0,0,6,0,0,2,0,0,2,20,2,1,0,0,0,0,0,67,0,0,2,0,0,0,2,3,3,1,0,2,3,1,0,0
thermus_thermophilus,3,0,29,7,0,0,1,0,3,0,4,2,0,1,0,0,0,0,6,0,0,2,0,8,0,0,15,6,8,2,0,4,0,3,4
thioalkalivibrio_nitratireducens,0,1,0,10,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,3,0,1,1,0,1,0,1,9,0,0,4
thioalkalivibrio_paradoxus,4,0,0,7,2,1,3,0,3,0,0,1,2,0,3,0,0,13,6,3,0,0,0,3,4,0,0,1,4,5,0,215,1,0,0
thioalkalivibrio_sulfidiphilus,2,3,9,1,3,1,1,0,1,0,0,0,9,2,7,1,1,2,3,2,1,0,0,12,5,1,9,5,6,2,22,31,0,9,1
thioalkalivibrio_versutus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thiobacillus_denitrificans,0,1,0,9,1,1,4,0,0,0,0,2,0,3,0,0,0,6,1,8,1,1,0,3,1,0,1,1,1,7,1,5,0,3,0
thiobacillus_thioparus,1,2,7,8,0,3,0,0,0,10,0,1,0,3,2,0,3,11,5,10,0,2,0,7,1,10,30,2,7,4,1,34,6,3,9
thiobacimonas_profunda,0,1,2,0,0,102,2,0,1,0,0,0,1,0,1,0,20,0,1,0,0,0,0,0,0,0,3,0,0,2,1,8,0,1,0
thioclava_atlantica,0,1,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,2,0,2,6,0,0,15,0,6,0,0,1
thioclava_dalianensis,2,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,6,3,2,1,0,3,0,0,1
thioclava_indica,2,4,6,1,3,1,0,0,0,8,0,0,0,0,2,0,0,0,1,1,0,0,0,6,4,2,2,0,0,0,3,5,0,0,0
thioclava_marina,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
thioclava_nitratireducens,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
thiocystis_violascens,3,11,13,8,2,7,13,13,4,2,0,5,7,6,6,2,0,1,31,8,22,0,3,12,2,2,5,9,44,4,3,21,0,18,2
thioflavicoccus_mobilis,4,3,2,7,5,0,4,0,4,2,0,2,1,1,0,2,1,0,7,2,4,1,0,15,5,0,14,11,0,0,5,15,1,5,1
thioflexothrix_psekupsii,1,1,1,0,10,0,0,2,0,0,0,0,8,1,2,0,0,3,2,2,6,3,2,0,5,0,0,0,0,0,4,0,0,0,0
thiohalomonas_denitrificans,2,3,18,4,1,4,1,0,0,3,0,2,6,6,3,0,3,8,11,2,4,1,2,19,4,1,12,4,13,2,3,1,1,0,0
thiohalorhabdus_denitrificans,0,1,1,7,0,4,0,0,0,0,0,12,23,0,3,0,0,0,6,2,0,0,1,3,0,1,13,0,4,3,0,7,1,1,4
thiohalospira_halophila,2,1,5,5,2,1,17,3,1,4,0,1,8,2,4,3,9,28,1,2,0,4,3,4,2,48,24,11,13,6,4,66,0,15,3
thiolapillus_brandeum,0,0,0,0,1,1,3,1,2,1,0,2,4,1,2,1,0,1,1,4,1,0,1,13,15,0,8,1,0,5,1,6,1,1,2
thiomicrospira_aerophila,0,0,0,1,1,3,1,0,1,0,0,0,0,1,2,0,0,1,0,4,0,1,0,2,1,0,0,2,0,0,0,0,0,0,1
thiomicrospira_cyclica,0,0,67,6,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,37,0,10,0,0,4,0,3,0,1,3,0,5,1
thiomicrospira_microaerophila,0,0,1,3,2,0,1,1,0,0,0,0,2,0,7,0,0,18,1,3,0,0,0,4,1,0,7,0,4,4,4,0,2,0,3
thiomicrospira_pelophila,1,0,8,10,0,0,1,0,2,13,0,0,2,2,1,0,0,8,0,6,1,1,1,0,2,1,0,0,3,0,0,0,0,0,0
thiomonas_intermedia,4,2,16,2,0,0,10,0,0,8,0,4,58,4,4,0,9,18,6,6,0,6,1,17,2,22,8,16,11,7,4,7,1,4,13
thioploca_ingrica,0,0,0,0,1,1,0,0,5,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0
thiothrix_caldifontis,1,1,36,11,1,4,23,1,2,3,3,1,4,1,1,0,21,7,0,0,1,1,1,1,0,3,1,4,3,0,0,16,0,2,0
thiothrix_lacustris,7,2,0,6,3,2,2,2,0,2,2,7,2,0,3,4,1,4,7,2,0,5,0,11,3,1,6,1,0,5,4,3,0,0,1
thiothrix_nivea,1,1,3,0,1,1,3,1,0,0,0,3,0,2,2,1,1,0,4,2,0,0,1,1,4,6,10,4,24,2,8,8,2,2,3
thorsellia_anophelis,0,4,7,7,6,3,3,35,0,0,0,0,4,0,5,3,0,6,1,0,4,2,6,2,8,0,1,1,0,0,11,0,5,0,0
timonella_senegalensis,0,2,4,6,0,4,0,0,1,0,0,0,5,0,1,0,1,5,2,1,0,0,0,4,0,9,1,1,1,0,4,0,0,0,0
tistlia_consotensis,8,11,12,6,1,1,42,0,11,1,0,3,2,9,8,0,5,0,58,19,1,2,0,11,0,21,13,13,48,2,1,24,5,9,1
tistrella_mobilis,1,0,5,6,0,0,8,0,4,0,0,0,2,0,1,0,1,1,8,3,0,0,0,11,0,0,7,3,3,5,1,10,1,0,0
tolumonas_auensis,0,1,11,6,9,6,1,407,0,0,0,3,10,2,1,8,4,6,20,5,1,5,0,2,35,3,2,8,2,37,12,3,296,24,2
tolypothrix_bouteillei,1,4,0,0,0,0,3,190,0,0,0,0,0,6,0,4,0,3,0,0,0,0,0,1,0,4,1,2,0,1,7,4,6,11,0
tomitella_biformata,0,3,1,1,0,3,0,0,0,0,0,0,13,0,0,0,0,1,2,0,0,0,0,5,0,0,4,2,5,1,0,3,0,3,0
